"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000090841",1290.25298095988,-0.356438403483031,0.120903063610985,0.000236897840592261,0.0240306858298345
"ENSMUSG00000031969",678.195960918187,-0.38612833686874,0.158064699986414,0.000241097873031983,0.0241620735889161
"ENSMUSG00000044600",467.313936014752,-0.340939641941181,0.112553117915427,0.000251318681905059,0.0248865332867414
"ENSMUSG00000100131",6488.91212414917,0.348507860584502,0.118362389284168,0.000276608610156658,0.0270685931680362
"ENSMUSG00000015083",3144.76246268496,-0.379933863146293,0.177548848227701,0.000285437168073967,0.0272904179774627
"ENSMUSG00000045441",305.010199475427,-0.367075446670887,0.260654479865959,0.000285295467201823,0.0272904179774627
"ENSMUSG00000036216",300.644002533645,-0.369976324872265,0.209956397109505,0.000309872281682292,0.0289608723486888
"ENSMUSG00000020386",1878.46121703192,-0.346229609069204,0.118661839823796,0.000308226121183512,0.0289608723486888
"ENSMUSG00000043881",155.282777625289,-0.376018449868878,0.14931091127711,0.000314941949634269,0.0291076348561983
"ENSMUSG00000031156",122.695271650527,-0.373910511303347,0.151279697161578,0.000346557746502817,0.0309964229614025
"ENSMUSG00000041762",339.971618574483,0.367756197884093,0.139465612813782,0.000345515547553472,0.0309964229614025
"ENSMUSG00000029535",121.924656996643,-0.374179383417688,0.151217592476876,0.000343174283225108,0.0309964229614025
"ENSMUSG00000038594",100.661560126724,-0.35108326061306,0.518721420730623,0.000361485308518477,0.0319876042154968
"ENSMUSG00000037461",278.020375110098,0.368880809571962,0.178065845844184,0.000391236749292332,0.0326985979290253
"ENSMUSG00000074272",2418.67233089554,0.325633396086035,0.109904645646468,0.000385024404715607,0.0326985979290253
"ENSMUSG00000039219",185.316927873397,-0.366982474472064,0.183408343683478,0.000395905195058758,0.0326985979290253
"ENSMUSG00000000088",1160.92149924084,-0.336968625815364,0.116925958479865,0.000397037556002832,0.0326985979290253
"ENSMUSG00000021996",1492.07144127305,-0.368981862703215,0.148095827850286,0.000394585270833692,0.0326985979290253
"ENSMUSG00000036309",2228.48291078499,-0.356119494685597,0.130169586860249,0.000382861881706869,0.0326985979290253
"ENSMUSG00000038521",5373.97735365416,-0.370118983486857,0.17420007874034,0.000387955296026836,0.0326985979290253
"ENSMUSG00000040462",3430.86350279718,0.363476475932953,0.140264198040341,0.000410468692892847,0.0334733194851245
"ENSMUSG00000024561",839.402546363661,-0.366435382323244,0.176846166664912,0.000423451544359911,0.0338679802498629
"ENSMUSG00000063931",531.83540121875,-0.358792984706735,0.135277316039211,0.000419687077100773,0.0338679802498629
"ENSMUSG00000039087",418.755345469734,0.368204061988216,0.161384704984859,0.000436416541419027,0.0345725027764139
"ENSMUSG00000031696",1031.70189189083,-0.333618132688933,0.116848291095304,0.000449893394176634,0.0353038986109551
"ENSMUSG00000010205",346.561905310548,0.366281000822285,0.158470408332487,0.000464444638179317,0.0361051448633229
"ENSMUSG00000026842",367.101164057011,0.364634117068933,0.154279249659478,0.000483990979560488,0.0365985178907649
"ENSMUSG00000014294",536.895565952642,-0.363517699634603,0.148750527668787,0.000479200664686486,0.0365985178907649
"ENSMUSG00000029556",546.748930803963,0.361684650147667,0.145047752700362,0.000483107748337264,0.0365985178907649
"ENSMUSG00000028655",2076.6031767076,-0.363587524446843,0.152344525686009,0.000495024726002471,0.0367644256329335
"ENSMUSG00000005510",896.796254783006,-0.337585535968348,0.121063152588857,0.000493208097936608,0.0367644256329335
"ENSMUSG00000023456",3710.14066730479,-0.333186723109876,0.118328797092917,0.000499716140003664,0.0367844146243405
"ENSMUSG00000018501",1095.35305949901,0.29775457819247,0.0992013556606226,0.000510517063718421,0.0369008270440748
"ENSMUSG00000040134",16085.9186616386,-0.359923877004993,0.146307358233845,0.000523478912142441,0.0369008270440748
"ENSMUSG00000038244",353.287106062744,0.361899079005179,0.148698828190655,0.000505753539920378,0.0369008270440748
"ENSMUSG00000075590",1002.319071194,0.36281393319229,0.162247555645035,0.000516787796670014,0.0369008270440748
